#MCS	Volume_energy
114900	83076.05577122791
115000	82984.9231740742
115100	84517.48187551001
115200	85125.52866841317
115300	84928.79124548622
115400	84366.6365823826
115500	84805.38588878539
115600	85148.12854748445
115700	83898.20774061394
115800	83927.64956538027
115900	85392.22815611832
116000	85360.73910398048
116100	84603.14950139253
116200	85465.99768659753
116300	86116.23464099734
116400	86325.47986432588
116500	84886.40533463437
116600	85244.49096271985
116700	87459.93369863628
116800	85019.31202477307
116900	86124.21636475125
117000	87110.46368453852
117100	86396.05355304023
117200	85288.495557378
117300	86418.72143326959
117400	85824.65739595993
117500	87527.38468849026
117600	86465.4276875187
117700	87131.765829541
117800	85853.20551798047
117900	88499.3954174339
118000	86122.63757504433
118100	88161.73368356506
118200	88143.80508755126
118300	87619.46729018347
118400	87725.77386197189
118500	88110.33866126461
118600	87358.39800695729
118700	87779.84293202499
118800	87069.4988934927
118900	87506.628817419
119000	87709.91935962737
119100	87624.80412985198
119200	87483.33034386828
119300	86417.02720436426
119400	89041.1643089291
119500	90206.39130518788
119600	88146.39402678078
119700	88619.59304518739
119800	87981.35126874472
119900	88009.5630283093
120000	87857.17910272571
120100	89084.93571665346
120200	88442.25355667295
120300	87263.82719346402
120400	89324.27297902002
120500	89699.23342265039
120600	86876.47364781512
120700	87252.64999760836
120800	89878.78140479185
120900	89455.42987237354
121000	88977.85514048126
121100	89665.04865000374
121200	90519.12176356818
121300	89957.94121317175
121400	90195.41938274784
121500	88513.83072832265
121600	91223.0085258088
121700	89866.93385238075
121800	91342.33586534325
121900	91315.29785040744
122000	91354.40374371079
122100	91163.08359282132
122200	90712.87679822464
122300	91555.15829730102
122400	91681.80285796421
122500	91702.65566342941
122600	93102.07904521348
122700	92093.77088208594
122800	91779.98365488862
122900	92378.90112998069
123000	92287.51688459229
123100	92922.99331201967
123200	92488.04808983914
123300	93572.70597785279
123400	94150.01987965965
123500	94346.21456338484
123600	93309.51325090202
123700	92717.89638755826
123800	93172.01454510237
123900	93906.29173952265
124000	93137.63212152611
124100	93815.9808586393
124200	94010.26813756212
124300	95570.30937781888
124400	94916.07333434674
124500	94754.42962942205
124600	95594.22547317873
124700	94496.79980266793
124800	95132.44903407664
124900	94760.01105006596
125000	95783.75078695947
125100	96681.50928805271
125200	96937.03178419582
125300	96668.15861167666
125400	95953.0361132657
125500	95879.26431956494
125600	97008.54182444871
125700	95659.88019832455
125800	98714.96220068749
125900	98327.78659911417
126000	97216.12267118426
126100	98631.64138421336
126200	97126.64572924822
126300	98129.42958936878
126400	98418.61921594228
126500	99205.6809103861
126600	98790.410692178
126700	99778.6654388422
