#MCS	VS_mean
103600	0.37331857956857956
103700	0.3825121591371592
103800	0.3812132682132682
103900	0.36993518518518514
104000	0.37334467846967845
104100	0.37417902930402924
104200	0.37952670940170935
104300	0.36267806267806263
104400	0.3676824379324379
104500	0.376910052910053
104600	0.3764957264957265
104700	0.35308903133903125
104800	0.37923972323972327
104900	0.38224013024013026
105000	0.35817094017094014
105100	0.37562749287749286
105200	0.3815605413105413
105300	0.37335327635327636
105400	0.37677202889702893
105500	0.39119800569800584
105600	0.379537037037037
105700	0.3762863247863248
105800	0.38105982905982916
105900	0.3750391737891738
106000	0.36719266381766374
106100	0.3767075193325193
106200	0.3931814204314204
106300	0.3812763532763533
106400	0.37848280423280434
106500	0.3764671347171347
106600	0.37144256206756204
106700	0.3700641025641026
106800	0.3668589743589744
106900	0.3648813593813593
107000	0.37857621082621085
107100	0.38674969474969484
107200	0.3775083435083435
107300	0.38031623931623926
107400	0.37907844932844925
107500	0.3802828144078144
107600	0.3746694647944648
107700	0.3750780423280423
107800	0.3839297415547415
107900	0.3824629629629629
108000	0.3710621693121694
108100	0.36104125966625966
108200	0.3758215303215304
108300	0.36205311355311354
108400	0.3754256753643935
108500	0.3708097273097274
108600	0.364957671957672
108700	0.36332010582010577
108800	0.3784769132527754
108900	0.37872792022792023
109000	0.37435434472934476
109100	0.37487851037851033
109200	0.3742517297517297
109300	0.3756445868945869
109400	0.3812229344729344
109500	0.3767698921448921
109600	0.38041259666259664
109700	0.3803686406186406
109800	0.37327533577533584
109900	0.3734316698488363
110000	0.37178490028490035
110100	0.38121611721611726
110200	0.3871182336182337
110300	0.3777576821326821
110400	0.3881488603988605
110500	0.3730598290598291
110600	0.3838219373219373
110700	0.3804665242165242
110800	0.3711351241351242
110900	0.37820197395197386
111000	0.3724137667887668
111100	0.3693675213675214
111200	0.3771373626373626
111300	0.3676757224257224
111400	0.3798444240944241
111500	0.37982977207977203
111600	0.3749940476190477
111700	0.3816635124135125
111800	0.3839771062271063
111900	0.37723931623931617
112000	0.377749592999593
112100	0.368054538054538
112200	0.3655063593813593
112300	0.36924252136752134
112400	0.3739375254375255
112500	0.37377279202279207
112600	0.3850612535612536
112700	0.3725470085470086
112800	0.3770712250712251
112900	0.3720953907203907
113000	0.3882934472934474
113100	0.3840420227920228
113200	0.37488848188848195
113300	0.37357122507122514
113400	0.374925925925926
113500	0.37032158119658115
113600	0.37707917210503417
113700	0.3830155677655678
113800	0.3819824674048812
113900	0.3753112535612536
114000	0.379999592999593
114100	0.37101495726495737
114200	0.3657644993894994
114300	0.38022863247863253
114400	0.3699761396011395
114500	0.35607595645095647
114600	0.3849017094017095
114700	0.3773561253561254
114800	0.38165008140008133
114900	0.3681481481481481
115000	0.3801513532763533
115100	0.381767501017501
115200	0.3674425620675621
115300	0.3683496133496133
115400	0.36985612535612533
115500	0.37176851851851855
115600	0.37985185185185194
115700	0.36961253561253565
115800	0.3729344729344729
115900	0.3842820512820514
116000	0.3817611880872751
116100	0.37451546601546604
116200	0.37936314611314603
116300	0.37637678062678065
116400	0.3756153846153846
116500	0.367917378917379
116600	0.3779009971509971
