#MCS	VS_mean	VS_ideal_mean	Q_mean	D_mean
23800	0.475387509499325	0.6673515551818305	0.7086768456814235	239.7347119749194
23900	0.47437118896078123	0.6644207569789047	0.710726709344346	240.4315255823528
24000	0.47678960648369184	0.6663284869534416	0.7124731123194864	241.14873436700472
24100	0.47343932835567815	0.6662387041408674	0.7075229867255034	241.7549466044278
24200	0.4750348476861116	0.6673259150474802	0.70767446645878	242.40800933530613
24300	0.47412691632061427	0.6675146925746196	0.7062867808729958	243.09492308240263
24400	0.47471429464409165	0.668821940460585	0.7067116341070465	243.75632162961327
24500	0.4739759656391692	0.6671379931473241	0.7069208876816288	244.41993527503521
24600	0.47747740206510764	0.6693413699148213	0.7097449833787541	245.10233089754308
24700	0.47582388503178025	0.6691878863443574	0.7075243215538006	245.78262486968404
24800	0.48060443735778596	0.6709990387617571	0.7125085860317464	246.4436091828482
24900	0.48170025973145647	0.6727959687037764	0.7130214693788356	247.06988288559333
25000	0.4800861241929516	0.6728057506439946	0.7100570221050941	247.66600094576745
25100	0.4801299636013689	0.6724528012444142	0.7108698875933089	248.24766758372556
25200	0.4774385069882815	0.672039962081048	0.7070612258796509	248.89087099464138
25300	0.47627638719702614	0.6717031110626303	0.7050567733561452	249.5632362283385
25400	0.48047193247826825	0.6739772203962074	0.7094386189111413	250.29585973604503
25500	0.4813848528781948	0.6736707621423481	0.7115242749387015	251.00929316261568
25600	0.47887789948732973	0.6743967725081761	0.7071235958183292	251.69279632169477
25700	0.47810514410783594	0.674105318810226	0.7057512919710262	252.33636788818802
25800	0.4796754592049572	0.6748355539398164	0.7070241017743857	252.98931700927992
25900	0.4806964158201755	0.6745245641293307	0.7086411720610023	253.68647164700468
26000	0.48012103524465294	0.674463323229849	0.7081616843894902	254.31918036965385
26100	0.4825877741230874	0.6776398056131896	0.7080998159349123	255.04228026964722
26200	0.4807701850376426	0.6759005825703523	0.7077140516401633	255.74913360406174
26300	0.48395393498762596	0.678454076114293	0.7092264664658815	256.374422510367
26400	0.4830704756634359	0.6774461407451	0.7098465433726239	257.01857353719885
26500	0.4883379841628896	0.6801549069076742	0.714508081580111	257.6791034402561
26600	0.4839874363791113	0.6788582641319475	0.7091124495524547	258.29417995761463
26700	0.4877341656360434	0.6805222540829281	0.7133191552488246	258.9248694356889
26800	0.485348899230889	0.6808511971788858	0.7095463059169856	259.5199755698257
26900	0.4864145520351989	0.6804771901424198	0.7112619495091935	260.14354588138247
27000	0.48584552880655074	0.6798968565487907	0.7113440364492203	260.716330376408
27100	0.4835605804355041	0.6791940677867678	0.7078741224976965	261.3136915832593
27200	0.4848516517648082	0.681303062100442	0.7081695545990527	261.9170767272887
27300	0.48866390464053	0.6820366790190249	0.7131693870185078	262.4761395924393
27400	0.4884934842013254	0.683917673110667	0.7109287241786046	263.11912286169166
27500	0.4902323489720328	0.6841404400276956	0.7130668822474171	263.7691818716217
27600	0.48987311981130266	0.6829525127857394	0.7138557869374378	264.34803510110527
27700	0.49081131769352865	0.6848504476061837	0.7128722297831115	264.949282272333
27800	0.490631091248545	0.6845519564783658	0.7126141928873103	265.5299913820549
27900	0.49098377367077023	0.6848946787158121	0.7131944843795571	266.104413952419
28000	0.49166314259110727	0.6853088170965543	0.7132633590370061	266.6887161008943
28100	0.49501660160458466	0.687860702741346	0.7169439880069894	267.22304005013945
