#MCS	Surface_energy
124000	8734.594333797815
124100	8825.81747117659
124200	8551.024975246171
124300	9211.993374875366
124400	8679.249360291662
124500	8847.682749182903
124600	9265.164807566798
124700	8952.378585956976
124800	8342.99693995398
124900	9441.627824356658
125000	8578.570740447842
125100	8400.404235754673
125200	9231.753394531283
125300	9316.309743682321
125400	9696.253227522677
125500	8746.978872095042
125600	8287.671474712564
125700	8597.721622283485
125800	9063.07499370158
125900	9086.24827593577
126000	8585.058688599282
126100	8546.848316838232
126200	9161.574799137696
126300	8367.289288249542
126400	8728.475080895438
126500	8811.066424083561
126600	9304.653147915787
126700	8386.978815920265
126800	9354.466370107033
126900	9357.131979342925
127000	9331.658081787571
127100	9012.232765975215
127200	9323.897796858208
127300	9850.366559135626
127400	9414.505273418017
127500	9181.288361684867
127600	9332.850398517088
127700	9055.360332493245
127800	9490.071409132968
127900	8840.69164682544
128000	9388.259791700842
128100	9407.27830221666
128200	9421.423597779029
128300	8958.983772939147
128400	9316.266974483086
128500	9202.452609026725
128600	8525.970501887394
128700	9410.002313073675
128800	9517.886176346608
128900	10447.27137535776
129000	9300.52412191139
129100	9151.297950364084
129200	9391.282868150149
129300	9134.273685249997
129400	9180.396322771323
129500	9217.732025091642
129600	9229.198233281122
129700	9581.769774128526
129800	9500.142155205142
129900	9327.597063996796
130000	8492.904638629678
130100	8642.871456481507
130200	9564.568297434023
130300	8664.136526683462
130400	8951.947420236304
130500	9013.314401026426
130600	10312.209597311441
130700	9485.059414935295
130800	9446.72080431099
130900	9772.40242759441
131000	9516.655421106978
131100	8641.228717784259
131200	8826.164787642088
131300	9141.67526244017
131400	9595.343704157205
131500	9522.35645650723
131600	9934.598077570814
131700	9544.828270610316
131800	9681.628145089868
131900	9356.476354258735
132000	9764.23924490371
132100	10168.268619742317
132200	9271.855926906137
132300	9840.630127119799
132400	9970.621178930392
132500	9731.886417947544
132600	9639.489806237709
132700	9588.390875445695
132800	9682.506898558733
132900	10071.93439623314
133000	10092.82942774506
133100	9841.835598616452
133200	10038.795988661264
133300	9525.568321744517
133400	10571.603013387838
133500	10262.678913403644
133600	9755.416103891854
133700	10511.117589430089
133800	10247.265987479197
133900	10180.2663750031
134000	10578.648206479804
134100	11049.349726275203
134200	10510.793969303631
134300	10447.873430046235
134400	9644.39453333813
134500	10227.297360175042
134600	10499.398657406986
134700	10680.7602746771
134800	10581.909760924556
134900	10303.448225894454
135000	10228.69282914758
135100	9940.69022079314
135200	10906.09351542833
135300	11063.287491846766
135400	10993.438052545793
135500	10290.590801063096
135600	10436.500201702103
135700	10429.800937836373
135800	10549.73753157129
135900	10271.990571377528
136000	10606.76786444197
136100	11201.79531522761
136200	10617.101063251548
136300	10747.859679741046
136400	10860.121639611069
136500	10534.731999490677
136600	10718.52335055707
136700	10341.901664353527
136800	10195.420600474428
136900	11152.443611782028
137000	11317.787309230109
137100	11262.62524071053
137200	10438.967286950794
137300	10815.044303117515
137400	11658.418757229583
137500	10406.223719950141
137600	11403.645612612669
137700	10647.5380050738
137800	11084.46695923291
137900	11164.22336496109
138000	11112.630064064137
138100	10442.517925885733
138200	10151.735094538537
138300	10741.097482700485
138400	11410.456281847926
138500	11675.940342412941
138600	10688.126484989796
138700	10765.458746791606
138800	10197.371842157807
138900	11300.642068345296
139000	11617.88260444825
139100	10942.949993484222
139200	11501.011408360397
139300	10793.226629297034
139400	11035.291651120891
139500	10814.095469162176
139600	10653.112738864167
139700	11216.39578529122
139800	10929.675000845755
139900	11465.001415673492
140000	10899.989585360667
140100	11333.891085768555
140200	11543.566765263127
140300	10415.483386668218
140400	10665.459994687051
140500	10611.273636572349
140600	10452.307941139998
140700	10897.134120350183
140800	10764.005278824328
140900	11103.136584773376
141000	11300.522312886007
141100	11046.857780769098
141200	10489.921095887867
141300	10278.940005175808
141400	10589.406385161108
141500	10270.824578230948
141600	9951.976546527334
141700	10334.330233771423
141800	10798.629143028442
141900	10888.60296075498
142000	10464.92878439066
142100	10704.550188497145
142200	11287.397132055876
142300	11315.16719208293
142400	10718.649350699601
142500	10319.279049090546
142600	10822.006923435549
142700	11600.288507660804
142800	10468.21244199104
142900	10658.324419017388
143000	10757.864146050679
143100	10338.726179017174
143200	10505.185844240608
143300	10318.75757065479
143400	10327.399550404996
143500	10209.203554651493
143600	10506.846710435868
143700	10635.835470857102
143800	11285.099062763458
143900	11021.153639015372
144000	10460.456530718498
144100	10778.529893227324
144200	10792.642316479476
144300	10572.987799888895
144400	10525.66179619962
144500	10429.22485252496
144600	10795.588882384975
144700	10421.965977968932
144800	10496.289400489013
144900	11145.50491928772
145000	10729.879199440746
145100	10504.932993102026
145200	10761.751908034748
145300	10780.664079400362
145400	11678.838146045142
145500	10099.611544627987
145600	10805.065366625971
145700	10410.233092260212
145800	9942.842831245754
145900	10418.591528707233
146000	11603.06351706854
146100	10712.012035027601
146200	10553.995830938129
146300	10772.460261182143
146400	10950.111654293478
146500	11117.506738197899
146600	10631.23634076088
146700	10376.003764390589
146800	10633.188322821581
146900	10959.417320455459
147000	10487.799003768634
147100	10596.813405224148
147200	11295.102669798236
147300	11337.882738364475
147400	10506.604038644453
147500	10702.428745376284
147600	10480.016498955189
147700	11050.344498483579
147800	10967.970192431087
147900	10799.697364041274
148000	10839.798598872596
148100	10683.391666008129
148200	10655.348477281115
148300	10761.572338416774
148400	10860.143229589741
148500	11214.361635647583
148600	11543.0110202714
148700	11714.357183169255
148800	10816.058028142565
148900	10862.503689603063
149000	11650.298516063996
149100	10950.427994207534
149200	11400.040624295456
149300	10967.20455730193
149400	11219.658851355744
149500	11267.645465757265
149600	11384.821851588635
149700	10859.137537397746
149800	11248.540908335168
149900	11484.030468915475
150000	12309.444268571464
150100	11417.840456832402
150200	11477.740162627844
150300	11090.865972925
150400	11347.917048144176
150500	10810.77478737606
150600	11228.917281469812
150700	12406.141911367631
150800	11731.094672306615
150900	12726.70769795934
151000	11827.972441190686
151100	11341.887072444453
151200	11868.449466656033
151300	12625.584291113611
151400	11763.782156175059
151500	11479.553645308626
151600	10917.847063569981
151700	11477.668661185038
151800	11239.580261324994
151900	12416.011641202907
152000	11658.31072327106
152100	11615.793201515855
152200	11922.216710415109
152300	11396.431807007988
152400	11430.987969065616
152500	11949.696952416887
152600	11687.716507166559
152700	12100.059011968404
152800	11625.309108057923
152900	11772.551573915644
153000	11004.029223393347
153100	11914.718514264358
153200	11983.620347327658
153300	11988.427290215981
153400	12183.503769505212
153500	12137.34581974236
153600	12157.850647590085
153700	11506.175891326064
153800	12145.825497866615
153900	11936.496654859175
154000	12259.212241241146
154100	11481.220289876763
154200	10113.75438256831
154300	11753.69264978779
154400	11637.244199676548
154500	11882.262551696402
154600	11701.635386385884
154700	11824.603695418224
154800	12052.905389109335
154900	11049.717000360339
155000	11056.400517887858
155100	12197.380513061076
155200	12058.920763177593
155300	11382.903675037469
155400	11773.234019360132
155500	11165.193203253508
155600	10485.11245885255
155700	11432.40689166131
155800	12074.017255251463
155900	11803.682440905626
156000	11411.002916764488
156100	11209.766228068926
156200	12179.172221402601
156300	11649.925699333904
156400	12968.775484747635
156500	11055.556961628587
156600	11307.51191355875
156700	11685.74366147123
156800	12056.04328321245
156900	12093.481353170413
157000	11759.731421561235
157100	11830.30592065781
157200	11794.015577639379
157300	11555.948243228986
157400	11977.537688639955
157500	11879.733688001046
157600	12681.654497996618
157700	11856.049175122587
157800	11377.758855161572
157900	11758.498454493918
158000	12479.1143437898
158100	11685.400621990822
158200	11876.708599590274
158300	12242.9612930803
158400	11354.510548853881
158500	12449.731090655428
158600	11758.304408663258
158700	12758.951496660058
158800	12223.323000479159
158900	11882.870090903007
159000	12209.977958394038
159100	12407.85868426571
159200	12491.18491726519
159300	12821.30602618425
159400	11796.681748722762
159500	12154.671333957522
159600	12486.144695728384
159700	12613.876247574277
159800	12544.983368551306
159900	12126.561884607745
160000	12264.642569384283
160100	12403.963970934832
160200	12287.800672682724
160300	11764.964644961834
160400	12571.94656085516
160500	12299.22508410219
160600	12656.54465592928
160700	12007.110081957151
160800	12211.399478809191
160900	12157.721706135628
161000	12250.153236182878
161100	12051.495897347906
161200	12752.496794350996
161300	13401.443980248465
161400	12449.263617137152
161500	12862.942076782396
161600	12252.676540181448
161700	12891.631656767475
161800	11714.744156620734
161900	12772.568568611487
162000	13684.615152283037
162100	12622.506862481263
162200	12206.400387741514
162300	12031.314276165578
162400	11959.118693077047
162500	11865.620776219243
162600	12668.935695855094
162700	12611.186015708903
162800	12669.73018582564
162900	12521.039799477963
163000	12558.655209361297
163100	12709.876604357347
163200	13156.865783688529
163300	12468.064963696237
163400	12832.592366698318
163500	13150.422787186213
163600	12427.584068713375
163700	12301.179801723449
163800	11914.899153355718
163900	13198.123284091344
164000	11880.587815621604
164100	13439.958289738386
164200	13317.31887773838
164300	13087.664118800983
164400	12520.64971892395
164500	12917.337259947599
164600	13212.190071750352
164700	12804.136522533869
164800	12365.519915659142
164900	12130.541304797907
165000	13107.900420192114
165100	13592.725475362542
165200	13056.963282502082
165300	13131.762595805658
165400	12881.370436335734
165500	12740.87355425143
165600	12565.549766318076
165700	12612.200456763376
165800	13204.247597888463
165900	13061.437265662404
166000	12793.357186478797
166100	13542.885004023405
166200	13102.588700763756
166300	12764.924174494015
166400	13613.559017988106
166500	12912.356691404682
166600	12657.307801854278
166700	12971.369442250145
166800	13384.335390393855
166900	13436.018784909336
167000	13308.619119964435
167100	13577.45448052878
167200	13100.8412031688
167300	14172.132531325993
167400	13156.24740040243
167500	13191.82643357663
167600	12621.555448041656
167700	12830.343756565617
167800	13638.726470536662
