#MCS	Volume_energy
88900	51610.61758153563
89000	51677.51198132864
89100	52266.01118261963
89200	52075.30535092934
89300	52408.01018149149
89400	51388.70944124132
89500	51892.11348653769
89600	51621.010381857755
89700	51941.59974086815
89800	52576.692245999766
89900	51719.59893584571
90000	51790.105324645665
90100	52042.52206198037
90200	52342.73022487145
90300	53525.04283883078
90400	53430.42730104707
90500	53569.46919471969
90600	53366.18006150071
90700	52044.296935139326
90800	52647.35838894817
90900	54107.813953427474
91000	53365.9388477831
91100	53869.50226191801
91200	52982.59168211222
91300	53110.47877118567
91400	53390.96590304315
91500	53603.36712506922
91600	53968.30859957103
91700	54306.29444525016
91800	54744.979788727636
91900	53502.94304231771
92000	54403.490419093
92100	54402.25927883327
92200	54279.37154742266
92300	55576.96556693012
92400	54555.36015166898
92500	54895.53367489963
92600	53154.78156909448
92700	53492.19845904302
92800	55538.79234401991
92900	54023.42603214469
93000	54123.25774495675
93100	54333.88048038964
93200	54533.60729877422
93300	55414.285694821374
93400	54651.16103386942
93500	55702.065071464436
93600	54124.697882134205
93700	54673.74669555909
93800	54108.65438395003
93900	54482.83414449763
94000	54634.37057343546
94100	55242.16605226724
94200	54003.727290779396
94300	55274.070397159856
94400	54862.70716809622
94500	54815.09730167031
94600	55292.249104356604
94700	53888.45879069372
94800	54487.655418635186
94900	55631.40369380037
95000	54225.863412732804
95100	55256.49929516788
95200	55931.19675779979
95300	55436.88438007048
95400	56141.36779533972
95500	55077.28161690215
95600	55902.32926273336
95700	54543.40388404968
95800	54949.225594091884
95900	55853.05075044521
96000	56668.230011348714
96100	55963.112787682665
96200	56472.82704584063
96300	55375.93443280442
96400	56530.99094719796
96500	56030.69605201646
96600	54959.087964873645
96700	54770.394766116
96800	56457.546881659175
96900	55560.06595640226
97000	54716.57884438144
97100	56166.26210779824
97200	55256.08879784611
97300	55049.30144961471
97400	54935.70661143428
97500	56574.754058924766
97600	55620.07394545255
97700	56175.640476000066
97800	56392.58425677074
97900	57134.94577250097
98000	55514.56897841254
98100	56210.2930584143
98200	55276.57593332331
98300	55787.246507922144
98400	55888.87285095319
98500	56828.64923240075
98600	56991.98115102756
98700	57797.51235255603
98800	56217.72472764133
